cnty,horizon,method,fct_date,step_ahead,fct_mean,fct_std,true
48201,2021-08-29,PatchSim_adpt,2021-09-05,1-step_ahead,19501.0,2030.408163265308,17663.0
04013,2021-05-30,PatchSim_adpt,2021-06-06,1-step_ahead,3333.0,1101.5306122448974,2370.0
06037,2021-05-30,PatchSim_adpt,2021-06-06,1-step_ahead,893.0,496.9770408163264,1206.0
06059,2021-05-30,PatchSim_adpt,2021-06-06,1-step_ahead,218.0,52.55102040816327,289.0
06065,2021-05-30,PatchSim_adpt,2021-06-06,1-step_ahead,62.0,54.59183673469388,290.0
06073,2021-05-30,PatchSim_adpt,2021-06-06,1-step_ahead,278.0,53.06122448979593,615.0
12086,2021-05-30,PatchSim_adpt,2021-06-06,1-step_ahead,473.0,155.24234693877546,2102.0
17031,2021-05-30,PatchSim_adpt,2021-06-06,1-step_ahead,2338.0,620.7908163265301,921.0
36047,2021-05-30,PatchSim_adpt,2021-06-06,1-step_ahead,84.0,79.08163265306122,477.0
48113,2021-05-30,PatchSim_adpt,2021-06-06,1-step_ahead,608.0,112.32142857142853,746.0
48201,2021-05-30,PatchSim_adpt,2021-06-06,1-step_ahead,2238.0,923.29081632653,1569.0
04013,2021-05-23,PatchSim_adpt,2021-05-30,1-step_ahead,3506.0,1166.7984693877547,1931.0
06037,2021-05-23,PatchSim_adpt,2021-05-30,1-step_ahead,206.0,144.5918367346938,1205.0
06059,2021-05-23,PatchSim_adpt,2021-05-30,1-step_ahead,108.0,105.10204081632654,302.0
06065,2021-05-23,PatchSim_adpt,2021-05-30,1-step_ahead,108.0,62.755102040816325,288.0
06073,2021-05-23,PatchSim_adpt,2021-05-30,1-step_ahead,340.0,56.12244897959184,601.0
12086,2021-05-23,PatchSim_adpt,2021-05-30,1-step_ahead,1167.0,262.6020408163264,2225.0
17031,2021-05-23,PatchSim_adpt,2021-05-30,1-step_ahead,4321.0,1383.8265306122446,1622.0
36047,2021-05-23,PatchSim_adpt,2021-05-30,1-step_ahead,136.5,97.70408163265309,465.0
48113,2021-05-23,PatchSim_adpt,2021-05-30,1-step_ahead,702.0,103.52040816326524,546.0
48201,2021-05-23,PatchSim_adpt,2021-05-30,1-step_ahead,1592.0,855.7142857142853,1446.0
04013,2021-05-16,PatchSim_adpt,2021-05-23,1-step_ahead,3707.5,847.8698979591832,3032.0
06037,2021-05-16,PatchSim_adpt,2021-05-23,1-step_ahead,416.0,195.4081632653061,5105.0
06059,2021-05-16,PatchSim_adpt,2021-05-23,1-step_ahead,230.0,35.204081632653065,470.0
06065,2021-05-16,PatchSim_adpt,2021-05-23,1-step_ahead,192.0,59.18367346938776,360.0
06073,2021-05-16,PatchSim_adpt,2021-05-23,1-step_ahead,535.0,72.95918367346937,606.0
12086,2021-05-16,PatchSim_adpt,2021-05-23,1-step_ahead,1506.0,269.7959183673468,2229.0
17031,2021-05-16,PatchSim_adpt,2021-05-23,1-step_ahead,4495.5,978.9030612244908,2795.0
36047,2021-05-16,PatchSim_adpt,2021-05-23,1-step_ahead,228.0,183.67346938775512,948.0
48113,2021-05-16,PatchSim_adpt,2021-05-23,1-step_ahead,923.0,216.47959183673456,842.0
48201,2021-05-16,PatchSim_adpt,2021-05-23,1-step_ahead,1302.0,434.3367346938774,2010.0
04013,2021-05-09,PatchSim_adpt,2021-05-16,1-step_ahead,5486.0,1397.1938775510196,2780.0
06037,2021-05-09,PatchSim_adpt,2021-05-16,1-step_ahead,524.5,201.30102040816317,1334.0
06059,2021-05-09,PatchSim_adpt,2021-05-16,1-step_ahead,145.0,46.44132653061217,395.0
06065,2021-05-09,PatchSim_adpt,2021-05-16,1-step_ahead,99.0,44.38775510204083,415.0
06073,2021-05-09,PatchSim_adpt,2021-05-16,1-step_ahead,585.0,61.74744897959177,725.0
12086,2021-05-09,PatchSim_adpt,2021-05-16,1-step_ahead,1165.0,679.3367346938771,3720.0
17031,2021-05-09,PatchSim_adpt,2021-05-16,1-step_ahead,6810.0,1575.2806122448983,4036.0
36047,2021-05-09,PatchSim_adpt,2021-05-16,1-step_ahead,446.0,272.58928571428584,1395.0
48113,2021-05-09,PatchSim_adpt,2021-05-16,1-step_ahead,1652.0,181.7091836734693,967.0
48201,2021-05-09,PatchSim_adpt,2021-05-16,1-step_ahead,2713.0,930.357142857142,1567.0
04013,2021-05-02,PatchSim_adpt,2021-05-09,1-step_ahead,4728.0,879.7448979591832,3053.0
06037,2021-05-02,PatchSim_adpt,2021-05-09,1-step_ahead,668.0,249.31122448979585,1851.0
06059,2021-05-02,PatchSim_adpt,2021-05-09,1-step_ahead,212.0,53.39285714285708,489.0
06065,2021-05-02,PatchSim_adpt,2021-05-09,1-step_ahead,170.0,49.31122448979585,660.0
06073,2021-05-02,PatchSim_adpt,2021-05-09,1-step_ahead,734.0,64.43877551020394,1367.0
12086,2021-05-02,PatchSim_adpt,2021-05-09,1-step_ahead,2655.0,458.46938775510216,4535.0
17031,2021-05-02,PatchSim_adpt,2021-05-09,1-step_ahead,7290.0,1507.0918367346949,4668.0
36047,2021-05-02,PatchSim_adpt,2021-05-09,1-step_ahead,1071.5,364.7576530612248,1676.0
48113,2021-05-02,PatchSim_adpt,2021-05-09,1-step_ahead,1518.0,155.5867346938773,1140.0
48201,2021-05-02,PatchSim_adpt,2021-05-09,1-step_ahead,2483.0,529.4132653061223,2082.0
04013,2021-04-25,PatchSim_adpt,2021-05-02,1-step_ahead,4945.0,943.0867346938768,3303.0
06037,2021-04-25,PatchSim_adpt,2021-05-02,1-step_ahead,1044.0,303.71173469387764,1917.0
06059,2021-04-25,PatchSim_adpt,2021-05-02,1-step_ahead,419.0,71.93877551020408,511.0
06065,2021-04-25,PatchSim_adpt,2021-05-02,1-step_ahead,232.0,61.734693877551024,480.0
06073,2021-04-25,PatchSim_adpt,2021-05-02,1-step_ahead,688.0,84.83418367346944,1541.0
12086,2021-04-25,PatchSim_adpt,2021-05-02,1-step_ahead,3793.0,605.1403061224497,5325.0
17031,2021-04-25,PatchSim_adpt,2021-05-02,1-step_ahead,7931.0,1285.2551020408166,6078.0
36047,2021-04-25,PatchSim_adpt,2021-05-02,1-step_ahead,1690.0,756.8877551020413,2529.0
48113,2021-04-25,PatchSim_adpt,2021-05-02,1-step_ahead,1443.0,112.76785714285708,1470.0
48201,2021-04-25,PatchSim_adpt,2021-05-02,1-step_ahead,4310.0,953.6479591836732,2164.0
04013,2021-04-18,PatchSim_adpt,2021-04-25,1-step_ahead,4120.0,778.0867346938762,3983.0
06037,2021-04-18,PatchSim_adpt,2021-04-25,1-step_ahead,1726.0,394.183673469388,2319.0
06059,2021-04-18,PatchSim_adpt,2021-04-25,1-step_ahead,420.0,46.42857142857143,645.0
06065,2021-04-18,PatchSim_adpt,2021-04-25,1-step_ahead,331.0,63.34183673469393,614.0
06073,2021-04-18,PatchSim_adpt,2021-04-25,1-step_ahead,973.0,114.94897959183686,642.0
12086,2021-04-18,PatchSim_adpt,2021-04-25,1-step_ahead,6250.0,806.7346938775514,6732.0
17031,2021-04-18,PatchSim_adpt,2021-04-25,1-step_ahead,9200.0,1176.1989795918378,7277.0
36047,2021-04-18,PatchSim_adpt,2021-04-25,1-step_ahead,2860.0,722.9846938775515,3737.0
48113,2021-04-18,PatchSim_adpt,2021-04-25,1-step_ahead,1311.0,91.78571428571422,1779.0
48201,2021-04-18,PatchSim_adpt,2021-04-25,1-step_ahead,3606.0,657.3469387755097,3551.0
04013,2021-04-11,PatchSim_adpt,2021-04-18,1-step_ahead,3576.0,687.551020408163,3318.0
06037,2021-04-11,PatchSim_adpt,2021-04-18,1-step_ahead,2636.0,518.8775510204082,2545.0
06059,2021-04-11,PatchSim_adpt,2021-04-18,1-step_ahead,1427.0,190.81632653061223,680.0
06065,2021-04-11,PatchSim_adpt,2021-04-18,1-step_ahead,966.0,247.39795918367352,637.0
06073,2021-04-11,PatchSim_adpt,2021-04-18,1-step_ahead,1091.0,93.82653061224497,1274.0
12086,2021-04-11,PatchSim_adpt,2021-04-18,1-step_ahead,7756.0,1042.8061224489795,8874.0
17031,2021-04-11,PatchSim_adpt,2021-04-18,1-step_ahead,15895.0,2289.693877551021,7695.0
36047,2021-04-11,PatchSim_adpt,2021-04-18,1-step_ahead,4080.5,672.4744897959189,5323.0
48113,2021-04-11,PatchSim_adpt,2021-04-18,1-step_ahead,1682.0,144.84693877551013,1761.0
48201,2021-04-11,PatchSim_adpt,2021-04-18,1-step_ahead,2650.0,481.7857142857135,3485.0
04013,2021-04-04,PatchSim_adpt,2021-04-11,1-step_ahead,2534.5,423.6862244897956,2533.0
06037,2021-04-04,PatchSim_adpt,2021-04-11,1-step_ahead,2081.0,263.265306122449,3342.0
06059,2021-04-04,PatchSim_adpt,2021-04-11,1-step_ahead,734.0,111.50510204081642,912.0
06065,2021-04-04,PatchSim_adpt,2021-04-11,1-step_ahead,977.0,131.6326530612245,926.0
06073,2021-04-04,PatchSim_adpt,2021-04-11,1-step_ahead,1215.0,130.24234693877557,2001.0
12086,2021-04-04,PatchSim_adpt,2021-04-11,1-step_ahead,7352.5,680.6377551020405,9415.0
17031,2021-04-04,PatchSim_adpt,2021-04-11,1-step_ahead,12518.0,1486.0204081632644,9016.0
36047,2021-04-04,PatchSim_adpt,2021-04-11,1-step_ahead,5456.0,852.7551020408162,6431.0
48113,2021-04-04,PatchSim_adpt,2021-04-11,1-step_ahead,1492.0,133.81377551020398,1592.0
48201,2021-04-04,PatchSim_adpt,2021-04-11,1-step_ahead,3101.0,326.5306122448979,3820.0
04013,2021-03-28,PatchSim_adpt,2021-04-04,1-step_ahead,1086.0,163.0229591836734,2704.0
06037,2021-03-28,PatchSim_adpt,2021-04-04,1-step_ahead,1611.0,172.4617346938776,4406.0
06059,2021-03-28,PatchSim_adpt,2021-04-04,1-step_ahead,656.0,80.61224489795919,1493.0
06065,2021-03-28,PatchSim_adpt,2021-04-04,1-step_ahead,525.0,61.734693877551024,1710.0
06073,2021-03-28,PatchSim_adpt,2021-04-04,1-step_ahead,1366.0,90.81632653061224,1958.0
12086,2021-03-28,PatchSim_adpt,2021-04-04,1-step_ahead,6020.5,528.8647959183671,9602.0
17031,2021-03-28,PatchSim_adpt,2021-04-04,1-step_ahead,10293.5,1158.3545918367338,9419.0
36047,2021-03-28,PatchSim_adpt,2021-04-04,1-step_ahead,6984.0,784.4897959183676,7530.0
48113,2021-03-28,PatchSim_adpt,2021-04-04,1-step_ahead,1907.0,218.16326530612216,1800.0
48201,2021-03-28,PatchSim_adpt,2021-04-04,1-step_ahead,4656.0,642.2959183673463,3410.0
04013,2021-03-21,PatchSim_adpt,2021-03-28,1-step_ahead,691.0,76.53061224489797,2273.0
06037,2021-03-21,PatchSim_adpt,2021-03-28,1-step_ahead,1775.0,194.4642857142857,3118.0
06059,2021-03-21,PatchSim_adpt,2021-03-28,1-step_ahead,540.0,71.42857142857143,811.0
06065,2021-03-21,PatchSim_adpt,2021-03-28,1-step_ahead,482.0,61.224489795918366,764.0
06073,2021-03-21,PatchSim_adpt,2021-03-28,1-step_ahead,1375.0,105.33163265306136,2270.0
12086,2021-03-21,PatchSim_adpt,2021-03-28,1-step_ahead,5875.0,437.9081632653058,8616.0
17031,2021-03-21,PatchSim_adpt,2021-03-28,1-step_ahead,7098.0,816.5816326530612,8239.0
36047,2021-03-21,PatchSim_adpt,2021-03-28,1-step_ahead,4827.0,1241.696428571429,8009.0
48113,2021-03-21,PatchSim_adpt,2021-03-28,1-step_ahead,1524.0,114.1836734693876,1063.0
48201,2021-03-21,PatchSim_adpt,2021-03-28,1-step_ahead,3141.0,246.12244897959167,5553.0
04013,2021-03-14,PatchSim_adpt,2021-03-21,1-step_ahead,1788.0,140.30612244897958,1837.0
06037,2021-03-14,PatchSim_adpt,2021-03-21,1-step_ahead,2674.0,246.42857142857144,3983.0
06059,2021-03-14,PatchSim_adpt,2021-03-21,1-step_ahead,582.0,53.06122448979593,1053.0
06065,2021-03-14,PatchSim_adpt,2021-03-21,1-step_ahead,560.0,68.87755102040815,678.0
06073,2021-03-14,PatchSim_adpt,2021-03-21,1-step_ahead,1533.0,121.42857142857144,1909.0
12086,2021-03-14,PatchSim_adpt,2021-03-21,1-step_ahead,5388.0,400.3571428571432,7823.0
17031,2021-03-14,PatchSim_adpt,2021-03-21,1-step_ahead,4515.5,426.1862244897968,6366.0
36047,2021-03-14,PatchSim_adpt,2021-03-21,1-step_ahead,5474.0,584.591836734694,10871.0
04013,2021-03-07,PatchSim_adpt,2021-03-14,1-step_ahead,2118.0,152.62755102040822,960.0
06037,2021-03-07,PatchSim_adpt,2021-03-14,1-step_ahead,4501.0,401.0459183673475,3943.0
06059,2021-03-07,PatchSim_adpt,2021-03-14,1-step_ahead,528.0,54.34948979591843,947.0
06065,2021-03-07,PatchSim_adpt,2021-03-14,1-step_ahead,514.0,61.224489795918366,948.0
06073,2021-03-07,PatchSim_adpt,2021-03-14,1-step_ahead,1301.0,98.49489795918376,2356.0
12086,2021-03-07,PatchSim_adpt,2021-03-14,1-step_ahead,6295.5,591.9005102040817,7303.0
17031,2021-03-07,PatchSim_adpt,2021-03-14,1-step_ahead,3408.0,414.744897959184,5178.0
36047,2021-03-07,PatchSim_adpt,2021-03-14,1-step_ahead,7081.0,856.6071428571422,6390.0
48113,2021-03-07,PatchSim_adpt,2021-03-14,1-step_ahead,2387.5,673.2653061224487,1905.0
48201,2021-03-07,PatchSim_adpt,2021-03-14,1-step_ahead,11936.0,3503.15051020408,5034.0
04013,2021-02-28,PatchSim_adpt,2021-03-07,1-step_ahead,3555.0,255.2551020408164,5080.0
06037,2021-02-28,PatchSim_adpt,2021-03-07,1-step_ahead,6483.0,422.4489795918368,7981.0
06059,2021-02-28,PatchSim_adpt,2021-03-07,1-step_ahead,823.0,58.16326530612245,1103.0
06065,2021-02-28,PatchSim_adpt,2021-03-07,1-step_ahead,767.0,58.3673469387755,1031.0
06073,2021-02-28,PatchSim_adpt,2021-03-07,1-step_ahead,1693.0,111.93877551020412,2605.0
12086,2021-02-28,PatchSim_adpt,2021-03-07,1-step_ahead,7675.0,489.28571428571433,7738.0
17031,2021-02-28,PatchSim_adpt,2021-03-07,1-step_ahead,3698.0,339.89795918367287,3926.0
36047,2021-02-28,PatchSim_adpt,2021-03-07,1-step_ahead,8376.0,581.9387755102033,7724.0
48113,2021-02-28,PatchSim_adpt,2021-03-07,1-step_ahead,3039.0,318.0612244897962,2446.0
48201,2021-02-28,PatchSim_adpt,2021-03-07,1-step_ahead,10436.0,1264.7448979591834,5990.0
04013,2021-02-21,PatchSim_adpt,2021-02-28,1-step_ahead,3844.0,269.1454081632652,5528.0
06037,2021-02-21,PatchSim_adpt,2021-02-28,1-step_ahead,6950.0,396.08418367346985,10974.0
06059,2021-02-21,PatchSim_adpt,2021-02-28,1-step_ahead,1089.0,69.1581632653061,1528.0
06065,2021-02-21,PatchSim_adpt,2021-02-28,1-step_ahead,839.5,65.72704081632651,1237.0
06073,2021-02-21,PatchSim_adpt,2021-02-28,1-step_ahead,2533.0,150.2806122448981,2906.0
12086,2021-02-21,PatchSim_adpt,2021-02-28,1-step_ahead,6562.0,349.2091836734688,9195.0
17031,2021-02-21,PatchSim_adpt,2021-02-28,1-step_ahead,3115.0,224.38775510204044,4554.0
36047,2021-02-21,PatchSim_adpt,2021-02-28,1-step_ahead,4388.0,240.81632653061223,8334.0
48113,2021-02-21,PatchSim_adpt,2021-02-28,1-step_ahead,1819.5,97.21938775510212,3804.0
48201,2021-02-21,PatchSim_adpt,2021-02-28,1-step_ahead,4647.0,313.92857142857105,9433.0
04013,2021-02-14,PatchSim_adpt,2021-02-21,1-step_ahead,4111.0,280.52295918367383,5997.0
06037,2021-02-14,PatchSim_adpt,2021-02-21,1-step_ahead,8455.0,591.7857142857141,11745.0
06059,2021-02-14,PatchSim_adpt,2021-02-21,1-step_ahead,1531.0,105.6122448979592,2031.0
06065,2021-02-14,PatchSim_adpt,2021-02-21,1-step_ahead,1098.0,129.3877551020408,1860.0
06073,2021-02-14,PatchSim_adpt,2021-02-21,1-step_ahead,3100.0,163.77551020408163,3788.0
12086,2021-02-14,PatchSim_adpt,2021-02-21,1-step_ahead,6389.0,376.6326530612244,8079.0
17031,2021-02-14,PatchSim_adpt,2021-02-21,1-step_ahead,2983.5,184.94897959183675,4565.0
36047,2021-02-14,PatchSim_adpt,2021-02-21,1-step_ahead,5151.0,283.46938775510176,8136.0
48113,2021-02-14,PatchSim_adpt,2021-02-21,1-step_ahead,2446.0,200.7142857142857,3495.0
48201,2021-02-14,PatchSim_adpt,2021-02-21,1-step_ahead,4339.0,277.8571428571426,7566.0
04013,2021-02-07,PatchSim_adpt,2021-02-14,1-step_ahead,7161.0,483.4183673469388,6612.0
06037,2021-02-07,PatchSim_adpt,2021-02-14,1-step_ahead,13660.0,756.4285714285718,14269.0
06059,2021-02-07,PatchSim_adpt,2021-02-14,1-step_ahead,3431.0,165.00000000000006,2481.0
06065,2021-02-07,PatchSim_adpt,2021-02-14,1-step_ahead,3109.0,220.20408163265324,2119.0
06073,2021-02-07,PatchSim_adpt,2021-02-14,1-step_ahead,4543.0,237.65306122448945,5028.0
12086,2021-02-07,PatchSim_adpt,2021-02-14,1-step_ahead,8735.0,412.9081632653058,8295.0
17031,2021-02-07,PatchSim_adpt,2021-02-14,1-step_ahead,4198.0,237.14285714285683,4038.0
36047,2021-02-07,PatchSim_adpt,2021-02-14,1-step_ahead,5896.0,339.3877551020404,8740.0
48113,2021-02-07,PatchSim_adpt,2021-02-14,1-step_ahead,5385.0,300.86734693877537,3678.0
48201,2021-02-07,PatchSim_adpt,2021-02-14,1-step_ahead,5493.0,455.15306122448953,7280.0
04013,2021-01-31,PatchSim_adpt,2021-02-07,1-step_ahead,11056.0,920.714285714286,11015.0
06037,2021-01-31,PatchSim_adpt,2021-02-07,1-step_ahead,21613.0,1410.4719387755108,21289.0
06059,2021-01-31,PatchSim_adpt,2021-02-07,1-step_ahead,4325.0,302.32142857142867,5431.0
06065,2021-01-31,PatchSim_adpt,2021-02-07,1-step_ahead,5250.0,555.2933673469383,3658.0
06073,2021-01-31,PatchSim_adpt,2021-02-07,1-step_ahead,6036.5,374.01785714285705,6630.0
12086,2021-01-31,PatchSim_adpt,2021-02-07,1-step_ahead,9497.0,466.63265306122383,10656.0
17031,2021-01-31,PatchSim_adpt,2021-02-07,1-step_ahead,4973.0,305.420918367346,5601.0
36047,2021-01-31,PatchSim_adpt,2021-02-07,1-step_ahead,5533.5,481.2882653061219,9326.0
48113,2021-01-31,PatchSim_adpt,2021-02-07,1-step_ahead,7696.0,382.3979591836735,7350.0
48201,2021-01-31,PatchSim_adpt,2021-02-07,1-step_ahead,12118.0,756.2755102040812,7031.0
04013,2021-01-24,PatchSim_adpt,2021-01-31,1-step_ahead,21299.0,1255.982142857144,16765.0
06037,2021-01-24,PatchSim_adpt,2021-01-31,1-step_ahead,31052.0,1636.9387755102048,32200.0
06059,2021-01-24,PatchSim_adpt,2021-01-31,1-step_ahead,6549.0,389.1836734693874,6517.0
06065,2021-01-24,PatchSim_adpt,2021-01-31,1-step_ahead,11456.0,658.7755102040811,6839.0
06073,2021-01-24,PatchSim_adpt,2021-01-31,1-step_ahead,8305.0,450.2040816326529,9032.0
12086,2021-01-24,PatchSim_adpt,2021-01-31,1-step_ahead,11534.0,545.9948979591835,11544.0
17031,2021-01-24,PatchSim_adpt,2021-01-31,1-step_ahead,7189.0,426.9897959183672,6998.0
36047,2021-01-24,PatchSim_adpt,2021-01-31,1-step_ahead,8948.5,453.9030612244896,8764.0
48113,2021-01-24,PatchSim_adpt,2021-01-31,1-step_ahead,9681.0,467.6785714285712,9818.0
48201,2021-01-24,PatchSim_adpt,2021-01-31,1-step_ahead,17534.0,664.3367346938767,14583.0
04013,2021-01-17,PatchSim_adpt,2021-01-24,1-step_ahead,25019.0,1925.1530612244912,24863.0
06037,2021-01-17,PatchSim_adpt,2021-01-24,1-step_ahead,50731.0,4386.938775510202,45886.0
06059,2021-01-17,PatchSim_adpt,2021-01-24,1-step_ahead,10618.0,1082.0408163265292,7270.0
06065,2021-01-17,PatchSim_adpt,2021-01-24,1-step_ahead,19732.0,936.7346938775491,11874.0
06073,2021-01-17,PatchSim_adpt,2021-01-24,1-step_ahead,12398.0,1068.3673469387766,11858.0
12086,2021-01-17,PatchSim_adpt,2021-01-24,1-step_ahead,13332.0,901.5433673469396,13604.0
17031,2021-01-17,PatchSim_adpt,2021-01-24,1-step_ahead,10254.0,686.4795918367338,9142.0
36047,2021-01-17,PatchSim_adpt,2021-01-24,1-step_ahead,10535.5,637.2831632653058,11461.0
48113,2021-01-17,PatchSim_adpt,2021-01-24,1-step_ahead,11122.0,789.6173469387762,11767.0
48201,2021-01-17,PatchSim_adpt,2021-01-24,1-step_ahead,16351.0,1190.9693877551017,17399.0
04013,2021-01-10,PatchSim_adpt,2021-01-17,1-step_ahead,38955.5,3016.9515306122444,31149.0
06037,2021-01-10,PatchSim_adpt,2021-01-17,1-step_ahead,91062.0,4986.6836734693925,60812.0
06059,2021-01-10,PatchSim_adpt,2021-01-17,1-step_ahead,25197.0,1274.0051020408175,8739.0
06065,2021-01-10,PatchSim_adpt,2021-01-17,1-step_ahead,22298.0,1125.7653061224491,14853.0
06073,2021-01-10,PatchSim_adpt,2021-01-17,1-step_ahead,21289.0,1540.9183673469377,16362.0
12086,2021-01-10,PatchSim_adpt,2021-01-17,1-step_ahead,18215.5,1038.2780612244887,15196.0
17031,2021-01-10,PatchSim_adpt,2021-01-17,1-step_ahead,15554.5,823.801020408164,12215.0
36047,2021-01-10,PatchSim_adpt,2021-01-17,1-step_ahead,11199.0,464.2219387755093,11826.0
48113,2021-01-10,PatchSim_adpt,2021-01-17,1-step_ahead,19747.5,1053.456632653062,13287.0
48201,2021-01-10,PatchSim_adpt,2021-01-17,1-step_ahead,26196.5,1433.176020408164,15954.0
04013,2021-01-03,PatchSim_adpt,2021-01-10,1-step_ahead,50377.0,5313.163265306117,38542.0
06037,2021-01-03,PatchSim_adpt,2021-01-10,1-step_ahead,93129.0,5833.469387755105,97616.0
06059,2021-01-03,PatchSim_adpt,2021-01-10,1-step_ahead,21138.0,1923.4948979591836,16348.0
06065,2021-01-03,PatchSim_adpt,2021-01-10,1-step_ahead,20592.0,1259.7193877551017,24237.0
06073,2021-01-03,PatchSim_adpt,2021-01-10,1-step_ahead,26869.0,1864.030612244896,22149.0
12086,2021-01-03,PatchSim_adpt,2021-01-10,1-step_ahead,20377.0,1574.54081632653,17582.0
17031,2021-01-03,PatchSim_adpt,2021-01-10,1-step_ahead,13614.0,1298.9413265306082,15394.0
36047,2021-01-03,PatchSim_adpt,2021-01-10,1-step_ahead,0.0,0.0,12630.0
48113,2021-01-03,PatchSim_adpt,2021-01-10,1-step_ahead,16239.5,1085.3188775510198,18660.0
48201,2021-01-03,PatchSim_adpt,2021-01-10,1-step_ahead,18528.0,1303.4183673469392,22266.0
04013,2020-12-27,PatchSim_adpt,2021-01-03,1-step_ahead,20863.5,1781.5306122448974,43507.0
06037,2020-12-27,PatchSim_adpt,2021-01-03,1-step_ahead,93204.0,9441.734693877544,99892.0
06059,2020-12-27,PatchSim_adpt,2021-01-03,1-step_ahead,35884.0,3041.0714285714284,25272.0
06065,2020-12-27,PatchSim_adpt,2021-01-03,1-step_ahead,22014.0,2489.7066326530617,25295.0
06073,2020-12-27,PatchSim_adpt,2021-01-03,1-step_ahead,19458.0,2150.4464285714284,25357.0
12086,2020-12-27,PatchSim_adpt,2021-01-03,1-step_ahead,13277.5,987.066326530613,20073.0
17031,2020-12-27,PatchSim_adpt,2021-01-03,1-step_ahead,9156.0,761.7857142857126,18049.0
36047,2020-12-27,PatchSim_adpt,2021-01-03,1-step_ahead,0.0,0.0,10679.0
48113,2020-12-27,PatchSim_adpt,2021-01-03,1-step_ahead,11407.0,965.561224489796,18461.0
48201,2020-12-27,PatchSim_adpt,2021-01-03,1-step_ahead,12339.0,872.9846938775506,16389.0
04013,2020-12-13,PatchSim_adpt,2020-12-20,1-step_ahead,34351.0,2782.5765306122444,25569.0
06037,2020-12-13,PatchSim_adpt,2020-12-20,1-step_ahead,136953.0,8996.428571428572,96556.0
06059,2020-12-13,PatchSim_adpt,2020-12-20,1-step_ahead,31412.5,2194.999999999998,19061.0
06065,2020-12-13,PatchSim_adpt,2020-12-20,1-step_ahead,42793.5,3099.681122448976,24265.0
06073,2020-12-13,PatchSim_adpt,2020-12-20,1-step_ahead,22629.0,1520.000000000001,20654.0
12086,2020-12-13,PatchSim_adpt,2020-12-20,1-step_ahead,16158.5,1077.525510204082,14564.0
17031,2020-12-13,PatchSim_adpt,2020-12-20,1-step_ahead,18318.0,1229.9489795918353,14656.0
36047,2020-12-13,PatchSim_adpt,2020-12-20,1-step_ahead,0.0,0.0,8156.0
48113,2020-12-13,PatchSim_adpt,2020-12-20,1-step_ahead,11911.0,754.3367346938776,12772.0
48201,2020-12-13,PatchSim_adpt,2020-12-20,1-step_ahead,12773.0,1047.6785714285706,14070.0
04013,2020-12-06,PatchSim_adpt,2020-12-13,1-step_ahead,30801.5,2216.8367346938776,26752.0
06037,2020-12-06,PatchSim_adpt,2020-12-13,1-step_ahead,110454.5,7259.426020408167,97624.0
06059,2020-12-06,PatchSim_adpt,2020-12-13,1-step_ahead,21673.5,1427.1683673469388,25082.0
06065,2020-12-06,PatchSim_adpt,2020-12-13,1-step_ahead,37568.0,4051.900510204073,30087.0
06073,2020-12-06,PatchSim_adpt,2020-12-13,1-step_ahead,18828.5,1076.8750000000016,19075.0
12086,2020-12-06,PatchSim_adpt,2020-12-13,1-step_ahead,16232.0,1084.5918367346935,16636.0
17031,2020-12-06,PatchSim_adpt,2020-12-13,1-step_ahead,21774.5,1254.4642857142858,19363.0
36047,2020-12-06,PatchSim_adpt,2020-12-13,1-step_ahead,0.0,0.0,7472.0
48113,2020-12-06,PatchSim_adpt,2020-12-13,1-step_ahead,12578.0,756.9770408163263,11870.0
48201,2020-12-06,PatchSim_adpt,2020-12-13,1-step_ahead,9533.5,566.390306122449,12918.0
04013,2020-11-29,PatchSim_adpt,2020-12-06,1-step_ahead,30057.0,1993.239795918364,24537.0
06037,2020-11-29,PatchSim_adpt,2020-12-06,1-step_ahead,55418.0,3103.163265306121,73241.0
06059,2020-11-29,PatchSim_adpt,2020-12-06,1-step_ahead,11759.0,865.1530612244902,19911.0
06065,2020-11-29,PatchSim_adpt,2020-12-06,1-step_ahead,7008.0,485.5612244897959,21162.0
06073,2020-11-29,PatchSim_adpt,2020-12-06,1-step_ahead,13524.0,865.4591836734689,15431.0
12086,2020-11-29,PatchSim_adpt,2020-12-06,1-step_ahead,16995.0,1061.607142857143,14411.0
